"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2655","SNX29",-0.159688423486717,0.495943364728334,-9.06500189022703,1.70505028194022e-19,1.87801821755324e-18,29.1253036909919
"2656","DAB2",0.159655866621412,0.215792714416464,12.6413797253549,3.98920352893287e-36,7.18193990961495e-35,67.1062397158173
"2657","TTC39C",-0.159603245666959,0.548061040531723,-8.82409747762126,1.46311730886723e-18,1.55763689999563e-17,27.0012673555291
"2658","DNAJC10",-0.159598885298259,0.554194672171411,-9.17170405917364,6.46607708947511e-20,7.25076248627079e-19,30.0838280233032
"2659","SNF8",0.159568848943364,1.07594711830657,7.78980565862054,7.97794162963714e-15,7.22058955455858e-14,18.5155742153603
"2660","STOML2",-0.159566766985098,1.51611509866653,-7.2353940257399,5.28335605323564e-13,4.38892680218969e-12,14.3924319260534
"2661","RAB32",0.159513539313609,0.889047115355173,7.06056664984263,1.86526983683016e-12,1.51208729341795e-11,13.1541342320918
"2662","ATP5MG",-0.159323144922404,2.49459771148174,-8.81627392745622,1.56746218555911e-18,1.66533188544699e-17,26.9332194598212
"2663","AC119396.1",-0.159235601223949,0.166374191646203,-13.2318486514913,2.30772937816126e-39,4.51203007318806e-38,74.5189115822561
"2664","FASN",0.159080286895413,0.556682367501549,8.7610095652375,2.5457533972228e-18,2.68135597386335e-17,26.4542106053899
"2665","BRK1",0.159029896891054,1.65830580680596,7.95711543530532,2.12504284133994e-15,1.97307694154954e-14,19.8183242988633
"2666","SSH1",0.158995027614544,0.341499863860722,10.4479627258081,2.59078386959837e-25,3.47600001507221e-24,42.3881700032346
"2667","MAP1LC3B",0.158903868014348,0.573251671850961,8.8189603053631,1.53083001549628e-18,1.62783002316035e-17,26.9565785002343
"2668","CHFR",0.158788491673131,0.380084864723146,10.4264237832808,3.23605451603937e-25,4.32905085312708e-24,42.1677224699126
"2669","LEPR",0.158725351509027,0.184732018655376,12.7593920158679,9.22098809891806e-37,1.69002195998247e-35,68.5622862019886
"2670","SAR1A",0.158623274945488,0.385690037720821,10.5879837162022,6.03905698179303e-26,8.28158578458624e-25,43.8319132128042
"2671","RAB1B",0.158565075962966,0.380476030751664,10.6386457606178,3.54958901568226e-26,4.91371057348662e-25,44.3588296422664
"2672","DHRS7B",0.158561292752826,0.667591840303746,8.10512970286796,6.44855591150102e-16,6.12412026250256e-15,20.9933756836506
"2673","PAPSS1",0.158426693022883,0.51856237576162,9.2757387846078,2.48644643321365e-20,2.83420821868741e-19,31.0288601404076
"2674","TFDP2",-0.158416529008028,1.38827262949226,-6.82617445798704,9.66794830059783e-12,7.54813514825472e-11,11.5406206675481
"2675","APPL2",-0.158390048263192,0.302230587144888,-11.0788962373024,3.16932704348652e-28,4.640021564746e-27,49.0391351588894
"2676","TGFBR2",0.15837274218248,0.613429462529024,8.03755489275906,1.11437288280643e-15,1.04609289262883e-14,20.4542909480054
"2677","TSPAN13",-0.158305825990378,0.287265296573144,-11.8470039335845,5.48382097889924e-32,8.91267014425804e-31,57.638288513149
"2678","RIPK2",0.158276283796163,0.45814619198121,9.14811867462234,8.01902530199004e-20,8.96470204881299e-19,29.871019799225
"2679","LMAN1",0.158126938008363,1.04326265021075,7.74422827977185,1.13865727624508e-14,1.02122016583793e-13,18.1653797881251
"2680","PUM3",-0.158095086274464,1.06776935583364,-7.17239263263205,8.35196655338055e-13,6.87407978008279e-12,13.9427691173174
"2681","KLF9",0.158076296320112,0.0731162082116788,20.7373239494666,5.19316132782731e-92,2.21791012555201e-90,195.343024318186
"2682","AC008105.3",-0.158075939386449,0.252831348933295,-11.5760562840993,1.23898639617293e-30,1.93547337116199e-29,54.5423054386053
"2683","LGALS3BP",-0.158025731133083,0.159508178492753,-14.3186946263279,1.11451620633716e-45,2.44119734698662e-44,88.9894294652769
"2684","TOGARAM1",-0.157880805685613,0.5475490762758,-8.90079996410945,7.42387367573958e-19,7.98240894258944e-18,27.671518468699
"2685","CCT3",-0.157874069688611,1.98862671007191,-6.87308756824278,6.98448598944821e-12,5.50234979982337e-11,11.8592777341467
"2686","BUD31",0.157776340020494,1.00229258676024,7.71586228877886,1.41943932616929e-14,1.26560045742076e-13,17.9484442287392
"2687","ITGAE",0.157740947790813,0.851008449050711,8.0059456048666,1.43717568869737e-15,1.34257446100083e-14,20.2036378317417
"2688","STX18-AS1",-0.157678846321896,0.319958798059317,-10.6081609411126,4.8885060967383e-26,6.73660435416862e-25,44.0414795609875
"2689","SQOR",-0.157642381275985,0.196841850152519,-13.3357552003616,6.01531976720246e-40,1.19009037188853e-38,75.8562042890167
"2690","WWP1",0.157629599602551,0.468414667767635,9.4713697019302,4.00941612405561e-21,4.69896380264359e-20,32.8338928565957
"2691","SCAND1",0.157530032069351,1.18432634030776,7.61386889933532,3.11568477322101e-14,2.73404887040667e-13,17.1748626656101
"2692","TPR",0.157468822491583,1.80190809415303,7.5159280157207,6.56708067969413e-14,5.67158376492414e-13,16.4415038083289
"2693","GANAB",0.157466382465763,0.723106049351054,8.60467766254399,9.88134413452367e-18,1.02108152644749e-16,25.1150556191092
"2694","RHOQ",-0.157443035363025,0.390105128536168,-10.253489836254,1.89961241809689e-24,2.48313264695586e-23,40.4136271530454
"2695","BORA",0.157339938199894,0.212546075424678,13.515498937269,5.74339762584833e-41,1.1614038480866e-39,78.1926583788979
"2696","ZBED3-AS1",-0.157246299124867,0.228209950112722,-12.4100727913671,6.78733217378005e-35,1.1835309427943e-33,64.2893973066419
"2697","CCNI",-0.157182838384442,2.42217423482745,-8.56445520521527,1.39550974782049e-17,1.43555515120792e-16,24.7743009167229
"2698","VEPH1",0.157162838218866,0.0697161918481932,18.3163560034571,8.94083111550363e-73,2.99673406280722e-71,151.157963136422
"2699","UBR5-AS1",-0.157150450886012,0.233386679278842,-11.9530790106836,1.58860914490355e-32,2.61324419382538e-31,58.8688893839769
"2700","ZNRD1",-0.156854414090878,0.995749913693551,-7.91892485777722,2.88090408271974e-15,2.66138239100518e-14,19.5185718278623
"2701","AC105285.1",-0.156804439334609,0.214151129063409,-11.9962643224819,9.56476539657885e-33,1.58192489055663e-31,59.3728737637177
"2702","GLO1",0.156788880941398,0.883954415711334,7.80922329038046,6.85182648518532e-15,6.22292062491979e-14,18.6653803800242
"2703","GDPD1",0.15677711906326,0.174814794104177,13.1129277837336,1.06240721091521e-38,2.03800662089662e-37,73.0004250864406
"2704","PANK3",0.156758609687233,0.40423333847951,10.3430460123712,7.6229694032477e-25,1.0079779737293e-23,41.3184873846151
"2705","NPAT",0.15675693126496,0.403728964737152,10.0626434047337,1.29669146199035e-23,1.6542420425343e-22,38.5106208129885
"2706","ATP1A1",0.156746013831885,0.732162307806435,8.351702221282,8.44546226440701e-17,8.36795788683164e-16,22.9977784733656
"2707","KRI1",0.156671177763371,0.33367757595274,11.0335108140706,5.19797315903313e-28,7.5827427498514e-27,48.548246623054
"2708","PLEKHF2",0.156449165081209,0.250153342778288,12.1626529978722,1.33282331011338e-33,2.25324092256166e-32,61.3307840328699
"2709","ERBIN",0.156406786922874,1.17680483444082,6.79920011293549,1.16441729864655e-11,9.06012702971139e-11,11.3583690627248
"2710","HEXD",-0.15623930292052,0.34908334483588,-10.628140199961,3.96388922332887e-26,5.47893917911857e-25,44.2493670127823
"2711","MDM2",0.156221085743029,0.497807675758321,8.51903766112422,2.05689591201254e-17,2.09589218473193e-16,24.3914031962834
"2712","CNTRL",-0.15621754732037,1.4850318057825,-6.73468976403766,1.81158817963299e-11,1.39797467768811e-10,10.9253839406132
"2713","IGF2BP3",-0.156201549067678,1.2672246242432,-6.90815213804731,5.47016197799864e-12,4.33456156217208e-11,12.0988544175972
"2714","TRIR",0.156149091165694,1.94860991947961,7.90634928114178,3.18357844369072e-15,2.93580636476503e-14,19.4201763414935
"2715","RANGAP1",0.156116691911573,0.381494708845213,10.4047970443275,4.04394258130242e-25,5.39207076204918e-24,41.9468162131457
"2716","NBEAL2",0.156030002888516,0.249957203719957,12.2354263835703,5.58425728754038e-34,9.52420321441125e-33,62.1951452379305
"2717","LINC00662",-0.155992607578819,0.29653635102276,-10.6964920040725,1.92925682229826e-26,2.68796075192001e-25,44.963416343739
"2718","SLC39A1",0.155969898593082,0.370024456323005,10.4008176582465,4.21302296806525e-25,5.61138477635212e-24,41.9062168064554
"2719","NOTCH1",-0.155959976568204,0.353724288707835,-10.3140402594779,1.02544765855828e-24,1.35105866633879e-23,41.0245895522499
"2720","DENND10",-0.155909034758243,0.361583211344042,-10.1629662780285,4.74438655489287e-24,6.14035687042553e-23,39.5066885582082
"2721","LIN54",0.155897317508029,0.492264995745032,9.26931038983466,2.63848501776365e-20,3.00470411123732e-19,30.970166358855
"2722","N4BP2L1",-0.155893754458586,0.322828584401262,-10.0938584070946,9.49317463680651e-24,1.21744808998513e-22,38.8195226519823
"2723","HIVEP1",-0.155853521905386,0.37235771509805,-10.0790628000093,1.10065467729095e-23,1.40856859592749e-22,38.6729912769226
"2724","UBE2G1",-0.155842629904508,0.799643628489649,-7.7304261076153,1.26768505925618e-14,1.13250038696206e-13,18.0597271617766
"2725","CD40",0.155811834290447,0.0601625498061845,21.0391222763844,1.4945241914149e-94,6.54319137918384e-93,201.181480517465
"2726","ANO10",0.155740231872865,0.547286572696449,8.30851614000446,1.21076528875088e-16,1.18775717860013e-15,22.6424848586523
"2727","SORBS3",-0.155734754123239,0.137658574794512,-15.9074216735135,9.9048740521629e-56,2.54405821181203e-54,112.037370726317
"2728","NUP160",-0.155659407003745,0.808507525566905,-7.90985974272752,3.09606987542025e-15,2.85726811674878e-14,19.4476279812587
"2729","SNHG15",-0.15545391457053,0.676518234024503,-8.05322844422155,9.81965087771665e-16,9.2416827404296e-15,20.5789357036295
"2730","PSMA3",-0.155426059266899,1.72030219345737,-7.19552425803197,7.0625154292811e-13,5.83115558824989e-12,14.1074192853246
"2731","KMT2E",0.155336378117393,1.15349849033789,7.13139850316416,1.12282700959547e-12,9.20210286121894e-12,13.6522523135589
"2732","ADGRE2",-0.155314607499556,0.439729121743826,-8.74813107590596,2.84916422970496e-18,2.99661666584573e-17,26.3430058579845
"2733","POLR2J3",-0.155309024586875,0.903168034709989,-7.4944514425057,7.7241171173533e-14,6.64263182829531e-13,16.2819353248412
"2734","STAMBPL1",-0.155304715144936,0.227516015405301,-12.7270976795263,1.37846793137216e-36,2.51261477869285e-35,68.162568437848
"2735","LINC00476",-0.155198936934678,0.322240881887692,-9.96397949637584,3.45366355052238e-23,4.32458226522989e-22,37.5403124931651
"2736","PRRC2B",-0.155135687413943,1.05797294387864,-7.57858288145384,4.08014952935638e-14,3.55565602199935e-13,16.9095776578227
"2737","ANKRD36",-0.155133020644077,0.566032107936673,-8.66743817760783,5.74864834010714e-18,5.98084928642017e-17,25.6498505556244
"2738","MDH2",-0.155120761965163,1.67772133563072,-7.27376129820741,3.99014340468621e-13,3.33889434739186e-12,14.668162482884
"2739","AFF4",0.155082345201251,0.685645519854926,8.10539697134242,6.43456377703016e-16,6.11241808468936e-15,20.9955165928343
"2740","ARL2",-0.1549770743393,1.21062734922683,-7.18141670095432,7.82353593565688e-13,6.44785496016612e-12,14.006940258327
"2741","RLIM",0.154963690927602,0.550506346456784,8.89881543048093,7.55587051043142e-19,8.12017972831109e-18,27.6541059531073
"2742","RIPK1",0.154960833907029,0.422360759717124,9.73811053899046,3.14276241475607e-22,3.81393392382251e-21,35.3537409612331
"2743","CYTIP",-0.154948118366811,0.231320149652295,-11.943142983547,1.78487610140662e-32,2.92743928085497e-31,58.7531772993231
"2744","PFDN4",-0.154929751464734,0.692962959286992,-8.28448317895918,1.47837141401964e-16,1.44408519147406e-15,22.4455425501403
"2745","FAM13A",-0.15482143501581,0.702261039089308,-7.61547818547032,3.0775111010665e-14,2.70119865252122e-13,17.1869902603667
"2746","RCL1",0.154735871260153,0.52701664406018,8.80804234642245,1.68518734682167e-18,1.78677700118829e-17,26.8616859156556
"2747","CTDSP1",0.154673267891111,0.38829682280811,10.1500731546724,5.40165267032753e-24,6.97375271205143e-23,39.3781446995388
"2748","OPN3",-0.154490930231089,0.251664370267218,-12.1930356077226,9.27460639755926e-34,1.57375924319456e-32,61.6910577974205
"2749","TMEM9B",0.154448690056926,0.265925621852076,12.0038297570224,8.74977732481377e-33,1.44975373411276e-31,59.4613419450297
"2750","MCRIP1",0.154294726845742,0.538206142830564,8.96600012847794,4.15210022609361e-19,4.49884607386774e-18,28.2456889278655
"2751","MAFF",0.154276480386627,0.0787174876228411,18.989445003119,6.47094205001975e-78,2.32655157144178e-76,162.962626610473
"2752","CACNB2",-0.154095671881416,0.222386474291857,-10.9099442568968,1.97982136461647e-27,2.83392419891777e-26,47.2215212807401
"2753","CASD1",-0.154053897918922,0.612418055401953,-8.36151713811162,7.77969951263869e-17,7.72293956772685e-16,23.0787765945927
"2754","SHLD2",-0.154009241141892,0.763682609441542,-7.63125031686323,2.72691184384018e-14,2.40095502517186e-13,17.305981981143
"2755","AL137009.1",-0.154004396256129,0.255865634526125,-10.5725743542345,7.09513287873412e-26,9.71889814725103e-25,43.6721251276031
"2756","MRTO4",-0.153769932351503,0.893588701807348,-7.0678648252427,1.77062205517345e-12,1.43631511173323e-11,13.2052323581058
"2757","APC",0.153643842535645,0.712725734887891,8.04328177731552,1.06406962039471e-15,1.00015439589283e-14,20.4998068101635
"2758","PRKDC",-0.153641904247591,2.41157009056954,-6.43479067412886,1.34192499534622e-10,9.82709018700818e-10,8.96583979134003
"2759","MCF2L2",-0.153619191278013,0.284172270856958,-10.7741931737182,8.4642528041678e-27,1.19245618508601e-25,45.780465799193
"2760","TIPRL",0.153569399702428,0.948125640090341,7.80610170555792,7.02167360119686e-15,6.37401476878488e-14,18.6412728881475
"2761","NHLRC3",-0.153465126662296,0.456828023444344,-9.26511936743734,2.74252121186659e-20,3.12026791655359e-19,30.9319219031118
"2762","OS9",0.153380717310958,0.519023563038849,9.22660956897135,3.90966739214231e-20,4.42205612545738e-19,30.5812919821707
"2763","CREB3L2",0.153369282927082,0.633346724331988,8.26100924769971,1.79580824836804e-16,1.74809515155635e-15,22.253718392944
"2764","MYO1B",-0.15331143845549,0.134667007589763,-15.7337661046046,1.38422739644614e-54,3.47490445386317e-53,109.410015513304
"2765","RCBTB1",-0.153262854594187,0.237213728326884,-12.2366955453397,5.49993836703262e-34,9.38476662805412e-33,62.2102629369166
"2766","MRPL15",-0.153065685930589,0.877588219204129,-7.73220565287532,1.25027396348132e-14,1.11776446842648e-13,18.0733388399532
"2767","ARL11",-0.153043162413563,0.203714770768927,-12.6413922804024,3.98858464574969e-36,7.18193990961495e-35,67.1063939426564
"2768","MRPL4",-0.152855590165142,1.10299647297698,-6.85472748907083,7.93420990776484e-12,6.23176001789916e-11,11.7343114904384
"2769","POLD3",-0.152766478976475,0.563897108086443,-8.70516412608793,4.14357150781538e-18,4.33063565841093e-17,25.9731403758816
"2770","NFYC",0.152477844899609,0.575991246932046,8.54857700435163,1.59856637128039e-17,1.63753506171938e-16,24.640212602637
"2771","DERL1",0.152416971990063,0.470586578507618,9.5678821241479,1.60822027120462e-21,1.91298245519533e-20,33.7378147263424
"2772","AGTRAP",-0.152365443435471,0.412605966190831,-9.60231176194464,1.15849435273956e-21,1.38387897534663e-20,34.0624225857526
"2773","FGD5-AS1",0.152359944547431,0.523088850537023,9.07097578063659,1.61541760656022e-19,1.78143717438116e-18,29.1786806380227
"2774","ANKRD28",-0.152296815218245,1.27744115346451,-6.17282086480913,7.19196997420683e-10,5.06510088562525e-09,7.32607462215555
"2775","ZNF493",-0.152255494582874,0.235469835494874,-12.1106457791258,2.47446278162036e-33,4.14308381839372e-32,60.716064321093
"2776","ZBTB7A",0.15223451385026,0.518783789658663,8.97294931198616,3.90182255521286e-19,4.23519001611347e-18,28.3071253052651
"2777","AGO4",-0.152207838538591,0.341584617090425,-10.0464472289061,1.52386689894306e-23,1.93596155391236e-22,38.3507076663844
"2778","ZZEF1",0.152175799051785,0.43977752893679,9.58864327073061,1.31979005918533e-21,1.57193738874853e-20,33.933419031183
"2779","MAPK14",0.152125409920687,1.16473435312964,7.07466394628967,1.68669548587631e-12,1.36914485425946e-11,13.2528829955995
"2780","CHMP5",0.152118601515816,0.605411034065046,8.33677361885365,9.56725811423753e-17,9.45131482427011e-16,22.8747571867348
"2781","ANKRD36C",-0.152055986517565,0.524199706501464,-8.76597224312298,2.43755406746964e-18,2.57109269231863e-17,26.497105394662
"2782","AKAP7",-0.152038087457037,0.456450666871893,-9.05415097931482,1.88060853187187e-19,2.06703161786914e-18,29.028437651058
"2783","MRPL14",0.152005411452976,0.939875724308953,7.47652734001707,8.84141005952292e-14,7.5767841158651e-13,16.149103746355
"2784","FGFR1OP",-0.151887643662055,0.508273036797439,-8.99988738409706,3.06489200766871e-19,3.34161788420264e-18,28.5457163205686
"2785","PML",-0.151869039392323,0.346280400770702,-10.7077733482448,1.71235049372581e-26,2.39212749697933e-25,45.0816909877445
"2786","NCKAP1",0.151828619246157,0.0572831496636875,21.6594784198477,7.1516245926775e-100,3.28015804156127e-98,213.40699519921
"2787","RRP12",0.151744214987486,0.569919288310792,7.48485298909886,8.30395394338768e-14,7.12621379324578e-13,16.2107645451976
"2788","STARD4",0.15171849907222,0.267892091841104,11.3377082105799,1.81904749642278e-29,2.74552401717815e-28,51.8752250337423
"2789","PCED1B",-0.15161867241152,0.166184192291712,-11.4058953015744,8.47962111883375e-30,1.29156309850368e-28,52.6328274872909
"2790","ABL1",-0.151451554564276,0.642114598570637,-7.77927018810352,8.66325783009764e-15,7.81957829443659e-14,18.4344461719604
"2791","PRDX3",-0.151395446639785,1.43233273911488,-7.11830583601663,1.23371251381102e-12,1.00927831287432e-11,13.5598116882894
"2792","LRRC37B",-0.151367290520193,0.281809785065116,-11.2983395305679,2.82079259535838e-29,4.23999300955697e-28,51.4397870634157
"2793","TIMM17A",0.151361404267007,0.667106944119668,8.21085927586056,2.7162824859893e-16,2.62179998074089e-15,21.8456818561475
"2794","THRB",0.151312566226209,0.116044432944066,12.45470985677,3.94302318576046e-35,6.91843679875449e-34,64.8291594864032
"2795","STT3B",-0.151291247088253,1.25442674185354,-6.85778529226417,7.76768941204375e-12,6.10358952705482e-11,11.7551013525603
"2796","NIN",-0.151185245503198,0.829398547101081,-7.47801201017147,8.74312470876384e-14,7.49606716948853e-13,16.160094473616
"2797","WIPF2",0.151147504822633,0.409728638305007,9.53745046836714,2.1471008958922e-21,2.5457090991432e-20,33.4518392254674
"2798","B3GALNT2",-0.150935486133581,0.452312298390165,-9.13284511915908,9.21587779551266e-20,1.0277585106446e-18,29.733491749858
"2799","LAPTM4A",0.150916665584905,0.731105118771884,7.84568307199301,5.14399783408948e-15,4.69749163486799e-14,18.9476512264818
"2800","GPHN",-0.150869426018431,1.20870553721965,-5.78404591992499,7.69768632229809e-09,5.04012552920273e-08,5.01652436006928
"2801","ERLIN2",-0.150855948507362,0.301564132600942,-11.0102548051389,6.69287700841891e-28,9.72087267401351e-27,48.2974564867346
"2802","ST7L",0.150840756325141,0.342973837844904,10.2261526185978,2.50646352464061e-24,3.26706094962148e-23,40.1389248531983
"2803","GOLT1B",0.150820965374336,0.287361620934847,11.251800838642,4.7292803512413e-29,7.0507694556327e-28,50.9269094970579
"2804","ADAM22",-0.150786266847939,0.276539896859407,-10.8852179597621,2.58289192890102e-27,3.68850672999244e-26,46.9577540818852
"2805","ZNF90",-0.150775576099355,0.244560910135272,-11.8298010226732,6.69764327950958e-32,1.08613399057745e-30,57.4396954267708
"2806","MEGF6",-0.150692979718721,0.166964694991427,-14.3234538461378,1.04332670493459e-45,2.28800483686705e-44,89.0551303777977
"2807","RAD50",-0.150682752472858,0.973970529691252,-7.40725639190068,1.48601162737227e-13,1.26164489847953e-12,15.638681759478
"2808","B3GNTL1",-0.15065710554571,0.341959024871012,-10.4682716533185,2.09985813608513e-25,2.82562160436956e-24,42.596428884414
"2809","MTHFD2L",0.150595358848583,0.827690289443078,7.57615149931641,4.15649660847699e-14,3.61874244450205e-13,16.8913426356537
"2810","ZSWIM6",0.150586198232537,0.600799788711794,7.64308915714446,2.48985827683252e-14,2.19911444957401e-13,17.3954575994346
"2811","CYB5B",0.150569901148471,0.649324160628228,8.40133602928929,5.57033520791891e-17,5.5765820280372e-16,23.4083351959523
"2812","DCAF7",0.150548847691476,1.06316254987424,7.24219032503369,5.02756205500492e-13,4.18308249091237e-12,14.4411700153341
"2813","CENPP",0.150514809474303,1.49393471000618,5.1897958756307,2.18142038547315e-07,1.28446215458016e-06,1.77326713387377
"2814","PER1",0.150467668376743,0.166678256258904,13.820808056474,9.94389622451172e-43,2.07856393896832e-41,82.2282907654156
"2815","TTF2",0.150389810730461,0.662218130982933,7.78352335412305,8.37988766570644e-15,7.57314243092645e-14,18.4671846113045
"2816","AP1S2",0.150373940056481,0.65956526719426,8.05634105344248,9.57578838814288e-16,9.01681067132538e-15,20.6037171161222
"2817","SPIN1",-0.15035203228103,0.833483310355564,-7.5860758057168,3.85343820715363e-14,3.36369405723897e-13,16.9658095637863
"2818","C5orf24",0.150331062841679,0.397216234409711,10.0179516803687,2.02320643967309e-23,2.55437664361761e-22,38.0699591405091
"2819","SESN1",-0.150207235816508,0.500732211876178,-8.32351096146967,1.06863674132264e-16,1.05142939164381e-15,22.7656443439807
"2820","NUDT1",0.150179310136458,1.39139787971643,6.93488448147656,4.53673510956824e-12,3.61605056065564e-11,12.2823064358803
"2821","SRP72",-0.150160882279442,1.51368587755378,-7.38127996623704,1.80331680851766e-13,1.52643844839396e-12,15.448475321436
"2822","ANXA5",-0.150094580782383,0.549225610624151,-8.12038691810465,5.69590692725434e-16,5.41777259470988e-15,21.115701361499
"2823","PAG1",-0.150092666966471,0.334784941033669,-9.17521716548095,6.26177081098458e-20,7.02812246098886e-19,30.1155718451158
"2824","IFNGR2",-0.150086084399174,0.481295968173648,-9.1268291651153,9.73434622024078e-20,1.08392700336791e-18,29.6793833327066
"2825","SRSF9",-0.150057294287604,2.48812021974789,-7.67737130579296,1.9119485997821e-14,1.69564406834564e-13,17.6553210313735
"2826","RICTOR",0.150013627511265,0.863216476637221,7.22317039151177,5.77597517116396e-13,4.78511695879973e-12,14.3048859355177
"2827","POLR2H",0.149946756917757,1.15223159743128,7.22934312627699,5.52182192131911e-13,4.5797462982597e-12,14.3490770739916
"2828","GSAP",0.14992496545478,0.259655222002054,10.007286437821,2.24919046214782e-23,2.83480096780553e-22,37.9650789633737
"2829","APMAP",0.149881146997847,0.280612939195574,11.294373295786,2.94802713347471e-29,4.42942286996338e-28,51.3959985938834
"2830","CHRM3",-0.149855557757928,1.02905066734582,-5.14542743547832,2.76249844066049e-07,1.61363238791277e-06,1.54506290656547
"2831","COPS9",-0.149834468191773,0.928907994244845,-7.63592231188095,2.63082173698207e-14,2.32025798542845e-13,17.3412757799341
"2832","LRMP",-0.149834173978772,0.585543284068584,-7.92545635768977,2.7350723126086e-15,2.52730072491258e-14,19.5697367523343
"2833","COX4I1",-0.149786946845241,3.07803712829431,-9.12531774710257,9.86907233789364e-20,1.09826061611203e-18,29.665794841799
"2834","ZNF93",-0.149762631505094,0.204101748257887,-12.6150523805534,5.52134539862873e-36,9.88682793225098e-35,66.7831510773832
"2835","AIP",0.14975571274912,0.523080208142252,8.74265245555447,2.98882015020896e-18,3.14259713639179e-17,26.2957466268699
"2836","UBE2L6",-0.149754100683247,0.741195597971104,-7.83603818998064,5.54996564190318e-15,5.05560707962415e-14,18.8728556983626
"2837","XXYLT1-AS2",-0.149712523668907,0.142417672735552,-12.410890838891,6.72022024647885e-35,1.17238694585973e-33,64.2992728608044
"2838","AC090825.1",-0.149676906462565,0.423561485845209,-8.63907248644441,7.34669202881737e-18,7.61530090475062e-17,25.4076724640034
"2839","SUPT6H",0.149562470232307,0.552532581635139,8.76141734902253,2.53668660153228e-18,2.67334484027304e-17,26.4577343843445
"2840","EGLN3",0.149550070853201,0.0949493842892328,15.981259439782,3.20187257689005e-56,8.28795885337714e-55,113.162477939653
"2841","EIF4G1",0.14946033710063,0.866979692983277,7.25012022123871,4.74445068413144e-13,3.95291690165934e-12,14.4980941750176
"2842","MAP4K2",-0.149453980714737,0.442002345071725,-9.24078085366079,3.43196996392212e-20,3.89378588498182e-19,30.7101562779427
"2843","OTUD7B",0.149434681208009,0.073726838269788,20.0618254829382,1.94633624573027e-86,7.81846147918704e-85,182.537185378756
"2844","DENND11",-0.149408727335952,0.250163071877739,-11.5731056891504,1.2812965754937e-30,1.99986080851365e-29,54.5089656081624
"2845","LDLRAD2",-0.149400536207057,0.136197775728428,-15.2197836305333,2.91313981569909e-51,6.9779993713614e-50,101.788325765274
"2846","DCTN2",0.14938040770168,0.63977529280778,8.23996771880611,2.13692687716324e-16,2.07078794363388e-15,22.0822225384706
"2847","LRRC58",-0.149379453673634,0.655253207346653,-8.22295063565774,2.4588941670252e-16,2.3764981623261e-15,21.9438393694186
"2848","VSIG10",-0.149345969868762,0.288842410103937,-11.010844409155,6.65016376769649e-28,9.66650691268703e-27,48.3038084554913
"2849","PTPMT1",-0.149290331165828,0.391992856390876,-9.94937966383353,3.98931823804206e-23,4.98678404476016e-22,37.3975136556187
"2850","GIMAP7",-0.149197495339945,0.143613090855805,-14.3715102362197,5.35147913391619e-46,1.18135999867591e-44,89.7196820920566
"2851","FBXO9",0.149065178040368,0.485458567515478,8.9954454092184,3.1895204482209e-19,3.47439398587301e-18,28.5063258580631
"2852","COMTD1",-0.149050267030624,0.284831216600674,-11.0102641951478,6.69219463091735e-28,9.72087267401351e-27,48.2975576453735
"2853","HSPH1",0.14902227024824,0.943177569731354,6.38140467687116,1.89943914415776e-10,1.38076210755349e-09,8.62622965013767
"2854","PMS1",-0.149019352178514,0.684090921039111,-7.98200724433583,1.74142002224437e-15,1.62306376965027e-14,20.0144550896622
"2855","MVB12A",-0.148950131663524,0.318842016354778,-10.5464469643892,9.31998141316174e-26,1.26999493560362e-24,43.4017064681625
"2856","TAX1BP3",0.148945353795978,0.227181427955858,12.1813633788443,1.06619736923719e-33,1.80749837477769e-32,61.552549045023
"2857","FAM111A",0.14884255693278,0.600420286189651,7.8627025158038,4.49773012964188e-15,4.11759430903007e-14,19.0798554815006
"2858","APOL6",-0.148809345239272,0.213450585162458,-12.5893202350003,7.58136747665666e-36,1.35358844396639e-34,66.4679807734911
"2859","MAGED1",-0.14879173837151,0.743477889907276,-7.32304498266311,2.77640327161992e-13,2.33822218464245e-12,15.0244434128014
"2860","ARHGAP17",-0.148764971838018,0.468664267514835,-9.06244602323892,1.74488406645902e-19,1.92131473274569e-18,29.1024773404188
"2861","SLC16A1",-0.148744880906889,0.54114914042893,-8.40669723964697,5.32473098350048e-17,5.33800270411124e-16,23.4528234681715
"2862","ZRANB2",-0.148728159470398,1.4794709533905,-7.28902200484925,3.56717413736181e-13,2.98974446076436e-12,14.7782327909928
"2863","LNCAROD",0.14871037385476,0.732383705042447,5.07988045717061,3.90237078824998e-07,2.24894777548004e-06,1.21148028323709
"2864","GET3",0.148673235538664,0.55087473370912,8.69739119157528,4.43321991645589e-18,4.6228000616012e-17,25.9064190594721
"2865","CAMKMT",-0.148662527468796,0.978797588822921,-6.26711839632373,3.95986319770942e-10,2.82744738391265e-09,7.90858047003153
"2866","MORF4L1",0.148628029940586,1.86911902250102,7.64915242766613,2.3764245280895e-14,2.09943311978286e-13,17.4413351725722
"2867","GADD45GIP1",-0.148494424697689,1.59955304836283,-6.73848629039593,1.76526832500069e-11,1.36366791817962e-10,10.9507533160416
"2868","SNX3",0.148371112305993,1.50556273397885,7.32377879542539,2.76140271839431e-13,2.32612430140277e-12,15.0297661070034
"2869","XPNPEP1",0.148366362356177,0.412885610680657,9.52100889614246,2.50901761663311e-21,2.97000497368656e-20,33.2976994256092
